Date,ACB,AGR,CTC,CTG,EIB,HOM,MAS,MBB,SHB,STB
1/2/2012,21.1,5.3,6.3,23.3,15,4.3,5.5,12,6.4,19
1/3/2012,24.8,6.2,6.5,25.3,18.7,5.4,4.6,14.9,9,22
1/6/2012,25.8,8,8.1,20.5,17.9,7.4,7.1,14.8,9.9,25.4
1/8/2012,25.7,7,6.3,20.6,18.8,6.5,8,13.8,8.4,23.2
1/10/2012,15.9,5,6,17.1,14.4,4.9,10.6,13,6.1,20
1/11/2012,15.2,5.1,6.3,17.1,15.1,5.2,8.1,13.2,5.1,19.3
2/2/2012,21.8,5.5,6.2,24.4,15.7,4.4,5,12.6,6.8,18.9
2/3/2012,26.1,6.5,6.9,26.2,19.5,5.6,4.6,15.6,9.4,22.2
2/5/2012,25.4,9.2,7.8,22,18.2,7.7,5.1,15.2,10.9,24.4
2/7/2012,25.6,7.1,6.6,20,18.4,6.7,8.7,13.8,8.6,22
2/8/2012,25.7,6.9,6.5,20.8,18.8,6.4,7.3,13.8,8.5,23.3
2/10/2012,15.8,5,6,16.8,14.3,4.8,10.6,13.2,6.1,20
2/11/2012,14.5,4.9,6.3,16.8,14.6,5,8.1,13,4.9,18.7
3/1/2012,19,4.5,9.3,17,14.3,3.7,,10.9,5.9,15.5
3/2/2012,21.4,5.6,6,24.4,15.8,4.6,5,12.8,7,18.7
3/4/2012,25,9.3,6.9,22.7,17.5,6.6,4.6,15.2,10.9,23
3/5/2012,25.4,9,8,21.7,18.2,8.1,5.1,15.1,10.4,23.5
3/7/2012,25.6,6.8,6.2,19.9,18.3,6.4,8.7,13.7,8.3,22
3/8/2012,25.7,6.8,6.4,20.7,18.9,6.4,,13.9,8.4,23.2
3/10/2012,15.8,5.2,6.1,16.9,14.4,5,10,13.2,6.3,20
3/12/2012,14.6,4.8,5.9,19.2,14,5.1,9.7,12.2,4.8,18.5
4/1/2012,19.3,4.3,8.7,17.8,14.5,3.5,6.6,10.9,5.8,16
4/4/2012,24.8,8.9,6.8,22.2,17.4,6.4,4.6,14.9,10.6,23
4/5/2012,25.5,9.4,8.5,21.9,18.3,8.6,5.1,15.2,10.7,23
4/6/2012,25.6,7.6,7.9,19.9,17.7,7.3,7.8,14.4,9.1,24.9
4/7/2012,25.6,6.5,6.5,19.9,18.3,6,8.7,13.5,8.2,22.2
4/9/2012,19.8,5.9,6.2,19.4,16,6.3,9.7,13.8,6.9,20
4/10/2012,15.7,5,6.1,16.8,14.3,5.1,10.1,13.2,6.2,20
4/12/2012,14.6,4.9,6.1,18.9,14,5,9.7,12.2,5,18.5
5/1/2012,19.7,4.4,8.1,17.7,14.3,3.5,6.6,10.7,5.7,15.8
5/3/2012,27.8,6.8,7.3,27.5,20.4,5.8,4.6,16.3,10,23.3
5/4/2012,25.2,9.1,6.8,22,17.9,6.5,4.6,15.3,10.8,23.3
5/6/2012,25.7,7.9,8,19.9,17.9,7.4,7.9,14.6,9.4,25.1
5/7/2012,25.7,6.8,6.5,19.9,18.5,6.3,8.7,13.5,8.5,22.2
5/9/2012,19.7,5.8,6.2,19.5,15.8,6.3,9.7,13.8,6.7,20
5/10/2012,15.8,4.9,5.8,16.8,14.4,5,10.8,13.2,6.1,20
5/11/2012,14.6,4.7,6.3,17.1,14.8,5.1,8.1,12.9,4.9,18.7
5/12/2012,14.9,4.9,6.1,19,14.2,5.1,9.7,12.3,5,18.5
6/1/2012,19.6,4.4,7.6,18,14.4,3.5,6.6,10.7,5.7,16
6/2/2012,21.4,5.5,6,23.2,15.8,4.5,5,12.5,7,19.1
6/3/2012,27,7.1,6.8,27.2,19.4,5.9,4.6,16.5,10.7,22.6
6/4/2012,25.3,9.1,6.8,21.9,18,6.3,4.6,15.1,10.6,24
6/6/2012,25.8,8.1,8,20.4,18,7.4,7.2,14.6,9.3,25.2
6/7/2012,25.7,6.8,6.2,20,18.6,6.3,7.9,13.6,8.5,22.2
6/8/2012,25.8,7.1,6.6,20.7,19,6.6,8,14.1,8.6,23
6/9/2012,19.5,5.8,6.2,19.5,15.4,6.3,9.7,13.7,6.7,20
6/11/2012,14.6,4.7,5.9,16.9,14.8,5.2,8.1,13,4.8,18.7
6/12/2012,14.8,5,6.4,19.1,14.2,5.1,9.7,12.3,4.9,18.5
7/2/2012,22.4,5.3,6,24.3,15.8,4.6,5,12.6,7,19.2
7/3/2012,26.1,7.4,6.7,27.2,18.5,5.7,4.6,16.1,11.4,21.5
7/5/2012,25.8,9.8,9,22.1,18.3,9.2,5.1,15,11.3,23.6
7/6/2012,25.9,8.5,8.3,20.5,18.1,7.7,7.9,14.8,9.7,25
7/8/2012,25.6,7.1,6.4,20.7,19,6.4,7.2,14,8.4,23
7/9/2012,19.3,5.8,6.5,19.5,15.3,6.7,9.7,13.7,6.7,20
7/11/2012,15,4.9,5.9,17.7,14.9,5.2,8.1,13.1,4.9,18.6
7/12/2012,14.8,4.9,6.4,19.4,14.2,5,9.7,12.2,4.9,18.5
8/2/2012,22.9,5.5,6.1,24.9,16.3,4.6,5,13.1,7.3,20.1
8/3/2012,24.7,7.7,6.3,25.9,17.6,5.3,4.2,15.3,10.9,20.5
8/5/2012,25.9,10.2,9,22.5,18.8,9.6,5.1,15.7,11.3,24.7
8/6/2012,25.6,8.4,8.3,20.5,18.1,7.6,8.4,14.6,9.5,25
8/8/2012,25.7,7.2,6.4,20.8,19,6.5,7,14,8.9,23.1
8/10/2012,15.9,5.1,6.1,17.1,14.6,5.2,10,13.3,6.3,19.9
8/11/2012,14.8,4.9,5.9,18.4,14.9,5.1,8.1,13.4,4.8,18.6
9/1/2012,19.5,4.4,8.1,18.1,14.4,3.6,6.6,10.8,5.7,16.8
9/2/2012,23.4,5.5,6,24.8,16.5,4.5,5,13.4,7.5,21.1
9/3/2012,24.6,7.4,6.2,25.5,17.1,5.5,4.6,14.9,10.4,19.5
9/4/2012,25.4,9.2,7,22.1,18.1,6.6,4.6,15.3,10.6,24.1
9/5/2012,25.9,10.2,9.2,22.4,18.6,9,5.1,15.6,11.2,25.9
9/7/2012,25.6,6.5,6.3,20,18.5,6,7.9,13.1,8.1,22.2
9/8/2012,25.8,7.3,6.5,21.3,19.2,6.5,8.4,14,9.5,23
9/10/2012,16,5.2,6.1,17,14.6,5.2,10,13.2,6.2,19.9
9/11/2012,14.9,4.9,5.9,19,14.8,5.2,8.1,13.4,4.9,18.6
10/1/2012,19.6,4.6,7.6,18.7,14.6,3.7,6.1,11,5.9,17.4
10/2/2012,23.2,5.3,5.9,24,16,4.4,5,13.2,7.6,21.9
10/4/2012,25.2,9.3,7,22,17.9,6.6,4.6,14.9,10.5,24.7
10/5/2012,25.9,10,9,22.5,18.4,9.2,5.1,15.7,11,25.6
10/7/2012,25.5,6.5,6.3,19.8,18.5,6.2,7.9,13,8.1,22.3
10/8/2012,25.7,7.1,6.4,21.2,19.2,6.4,8.4,14,9.2,23
10/9/2012,18.1,5.6,6.5,18.6,14.9,6.7,9.7,13.3,6.4,20
10/10/2012,16,5.2,6.1,17,14.6,5.3,9,13.2,6.1,19.9
10/12/2012,15,5.1,6.4,19.5,14.2,5.3,9.7,12.3,5,18.5
11/1/2012,19.5,4.7,7.1,18.7,15,3.7,6.1,11.1,5.9,17.9
11/4/2012,25.6,9.4,7.2,22.1,18.1,6.9,4.6,15.3,10.8,25.3
11/5/2012,25.6,9.5,8.4,22.5,18.4,8.8,5.1,15.5,10.7,24.7
11/6/2012,25.8,8.5,8.4,21.5,18.2,7.6,8.5,14.6,9.4,24.7
11/7/2012,25.6,6.6,6.3,20.1,18.5,6.3,8.6,13,8.2,22.1
11/9/2012,17.9,5.5,6.2,18.8,14.9,6.5,8.5,13.5,6.5,20
11/10/2012,16.2,5.1,6.2,17,14.8,5.2,,13.1,6.3,19.9
11/12/2012,15,5.1,6.3,19.8,14.2,5.3,9.7,12.3,5,18.5
12/1/2012,19.5,4.9,6.7,19.6,13.9,3.7,6.1,11.3,5.8,17.7
12/3/2012,23.8,7.1,6.1,24.3,16.9,5.1,4.6,14.4,9.9,20.3
12/4/2012,26.3,9.4,7.7,22.9,18.4,6.9,4.6,15.8,11.5,26.5
12/6/2012,25.7,8.1,8.7,21.6,18.2,7.5,9,14.3,9.3,24.5
12/7/2012,25.5,6.9,6.3,20.3,18.5,6.4,8.9,13.2,8.3,22.2
12/9/2012,17.8,5.7,6.1,18.8,14.8,6.6,9,13.4,6.5,20
12/10/2012,16.1,5.3,6.3,17,15.1,5.2,9,13.1,6.2,19.7
12/11/2012,15.2,4.9,6,19,14.9,5.2,8.1,13.6,5.2,18.5
12/12/2012,15.5,5.1,6.5,19.9,14.4,5.4,9.7,12.3,5.2,18.5
13/01/2012,19.6,5.1,6.3,20.5,13.9,3.7,6.1,11.5,5.9,17.7
13/02/2012,22.2,5.1,5.9,22.8,15.3,4.2,5,12.3,7.2,20.9
13/03/2012,24.6,7.1,6.3,24.7,17.3,5.6,4.6,15,10.4,21.3
13/04/2012,26.3,9.3,7.3,22.4,18.2,7,4.6,15.5,11.5,25.5
13/06/2012,25.8,8.2,8.7,21.8,18.2,7.5,8.6,14.3,9.4,23.3
13/07/2012,25.5,7.2,6.5,20.6,18.6,6.8,8.7,13.8,8.6,22.2
13/08/2012,25.7,7,6.4,21.2,19.6,6.3,9.2,14.3,9.2,22.8
13/09/2012,17.7,5.8,6.2,18.8,14.6,6.7,9.1,13.6,6.6,20
13/11/2012,15.1,5,6,18.3,14.7,5.2,8.1,12.6,5.3,18.5
13/12/2012,16.1,5,6.3,20.3,14.4,5.2,9.7,12.2,5.4,18.5
14/02/2012,21.8,5.3,5.9,23.5,15.5,4.4,4.6,12.7,7.3,19.9
14/03/2012,24.5,6.8,5.9,25,17.1,5.4,4.6,14.6,10.3,22.3
14/05/2012,25.6,9.1,8.2,23.3,18.2,8.2,5.1,15,10.3,24.2
14/06/2012,25.6,8.1,8.9,21.5,18.2,7.3,8.6,14.3,9.2,22.3
14/08/2012,25.8,7.1,6.3,21.1,19.7,6.5,,14.7,9.2,22.8
14/09/2012,18.1,6,6.5,19.7,14.7,6.9,8.2,13.8,6.6,20
14/11/2012,15.1,5,6,19,14.7,5.2,8.1,12.4,5.3,18.5
14/12/2012,16.9,5,6.3,20.4,14.7,5.3,9.7,12.4,5.4,19
15/02/2012,21,5.1,5.8,22.9,15.4,4.3,4.6,12.4,6.9,19
15/03/2012,25.1,7.1,6.3,25.8,17.5,5.7,4.6,15.3,11,23.3
15/05/2012,25.6,8.8,8.1,22.2,18.1,7.7,5.1,14.8,10,24.6
15/06/2012,25.6,8.3,8.8,21.3,18.3,7.5,8.6,14.4,9.3,21.5
15/08/2012,25.8,7.2,6.3,21.2,20.1,6.4,9.2,14.6,9.2,22.9
15/10/2012,16,5.2,6.3,16.9,15.5,5.2,9,13,6,19.6
15/11/2012,15,5,6,19.2,14.6,5,8.1,12.2,5.1,18.5
16/01/2012,19.8,5.3,6.4,20.6,13.5,3.7,6.1,11.8,6,17.7
16/02/2012,21.3,5.2,5.8,23,15.4,4.2,4.6,12.5,7,18.1
