Date,ACB,AGR,CTC,CTG,EIB,HOM,MAS,MBB,SHB,STB
26/07/2023,22.3,15.3,2.9,29.8,20.15,5.4,34.1,18.75,28.2,28.3
26/08/2021,31.95,16.15,4.9,31.2,24.25,5.4,39.9,28.1,15.7,27.1
26/08/2022,24.8,13.15,4.6,28.45,31.2,7.8,38.5,23.6,12.4,25.1
26/09/2022,22.2,10.2,3.6,23.5,35.1,7.6,33,20.1,10.8,20.5
26/09/2023,21.9,16.2,2.3,30.3,17.5,5.4,30,18.25,27.1,31.35
26/10/2021,31.1,16.85,7.5,29.9,23.2,9.8,42,27.95,10.45,25.6
26/10/2022,20.65,07.02,2.2,22.4,39.9,5.9,33.4,16.4,10.05,15
26/10/2023,21.1,13.15,1.6,28.35,17.2,4.7,30.9,17.2,24.95,28.1
26/11/2021,34.6,26.05,7.8,34.3,28.8,10.1,40.1,30.3,9.63,30.85
26/12/2022,22.1,7.3,1.9,26.05,26.2,4.3,38,16.8,10.7,21.9
26/12/2023,23.25,16,1.3,26.8,18.25,4.9,29.8,18.45,15.6,27.5
27/01/2021,27.5,10.5,3.5,32.6,17.7,3.7,35.5,24,21.9,17.25
27/01/2022,34.9,19,6.9,36.9,35.3,7.4,47,33,11.2,35.4
27/01/2023,26.35,8.45,2.1,30.35,26.95,5.1,34.2,19.7,9.79,26.65
27/02/2023,24.25,7.7,1.8,27.55,18.2,5,35.5,17.25,10.65,23.6
27/03/2023,24.45,8.56,1.7,28.75,19.2,4.7,33,17.95,27.2,25.5
27/04/2021,34,10.9,4.8,39.65,26.1,5.3,36.1,29.6,16.2,23.1
27/04/2022,30.9,15.1,7.3,28.3,30.8,8.8,42,29.7,11.05,28.2
27/04/2023,24.15,11.55,1.7,28.35,19.1,4.6,35.9,18.4,29.5,25.15
27/05/2021,38.2,11.45,5.3,50.2,30.65,5,35.2,36.5,15.2,29.8
27/05/2022,31.8,13.1,5.9,27,34.1,7.9,40.7,28,13.65,22.25
27/06/2022,23.95,10,4.3,25.6,31.45,7,43.9,24.1,12.7,21.5
27/06/2023,22.2,14.9,3,29.35,20.75,5.7,34.2,20.1,26.8,29.6
27/07/2021,33.15,12.3,3.7,32.5,24.9,4.2,45,27.4,14.3,29.1
27/07/2022,24.2,10.85,4.3,27,30,7.4,38,24.9,12.5,23.05
27/07/2023,22.15,15.15,3,29.35,20.1,5.4,34.1,18.6,27.9,28.1
27/08/2021,31.75,16.6,4.9,31.15,24.6,5.9,39.9,28,26.8,27.3
27/09/2021,31.5,16,7.9,31,23.8,7.7,46.4,28,12.75,26.5
27/09/2022,22.4,10.2,3.7,23.45,35.5,7.7,33,20.2,11.1,20.5
27/09/2023,22,17.3,2.2,31,18.15,5.4,30,18.5,27.25,31.8
27/10/2021,31.4,17.2,7.6,31.1,23.5,10,44,28.4,11.15,26.5
27/10/2022,22.05,7.51,2.2,23.95,42,6.4,36.6,17.5,10.3,16.05
27/10/2023,21.55,13.1,,28.2,17.8,,,17.45,,28.7
27/11/2023,21.85,15.15,1.4,29.4,18.3,4.9,30.4,17.6,10.75,27.4
27/12/2021,33.15,23.2,8.3,33.4,33.35,9.1,47,28.15,21.5,28.1
27/12/2022,22.1,7.67,2,26.6,27.1,4.5,38,17.25,10.2,22.5
27/12/2023,23.3,16.2,1.3,26.85,18.25,4.9,29.8,18.4,10.75,27.4
28/01/2021,25.6,9.77,3.5,30.35,18.1,3.4,33,22.35,14.1,16.05
28/01/2022,34.55,19.1,7.1,36.9,37.45,7.6,47,33.7,22.5,35.55
28/02/2022,33.9,21.1,8.8,33.15,33.85,8.5,57,34.4,21.65,32.85
28/02/2023,24.4,7.71,1.7,27.4,18,5,35.5,17.25,9.79,23.75
28/03/2022,32.35,20,10.8,31.8,36.75,10.7,45,31.5,21.4,31.85
28/03/2023,24.45,8.5,1.7,28.9,19,4.7,33,18,10.85,25.4
28/04/2021,33.8,11,4.8,39.75,27.5,5.4,36.5,30.25,27.4,24.2
28/04/2022,31,15.2,7.6,28.2,30,8.9,42,29.45,16.2,27.7
28/04/2023,24.2,11.5,1.6,28.85,18.9,4.6,35.9,18.45,11.2,25.3
28/05/2021,38.9,11.9,4.8,51.2,31.9,4.9,35.2,37.7,30.2,31.85
28/06/2021,36.7,14,4,54.4,29.8,5,40.2,43.1,28,30.2
28/06/2022,24.5,9.95,4.5,26.7,33.55,7.2,43.9,24.7,14.15,22.55
28/06/2023,22.3,14.75,2.9,30,20.8,5.7,34.2,20.7,12.85,29.9
28/07/2021,33.15,12.3,3.6,32.9,24.75,4.1,40.5,27.6,26.9,28.9
28/07/2022,24.45,11.2,4.4,27.6,29.95,7.5,38,25.55,14.7,24.45
28/07/2023,22.2,15.55,3,29.5,20.45,5.4,34.1,18.7,12.6,28.65
28/08/2023,22.05,16.05,2.8,31.15,25.5,5.8,31.9,18.2,12.1,31.65
28/09/2021,31.6,16.45,8.2,30.95,23.85,8.3,46.4,28,26.4,26.55
28/09/2022,22,10.2,3.6,23.3,35,7.5,33,19.95,12.5,20.3
28/09/2023,21.75,17.6,2.1,30.85,17.45,5.3,30,18.5,10.95,30.75
28/10/2021,31.85,17.45,7.6,31.3,23.6,10,44,28.5,27.3,26.7
28/10/2022,22.3,7.6,2.1,24.05,39.4,6.4,36.6,17.65,11,16.15
28/11/2022,22.25,7.7,1.7,27.3,19.45,4.7,32.5,17.2,9.95,19.7
28/11/2023,21.9,15.4,1.4,29.3,18.15,5,30.4,17.85,10.85,28.15
28/12/2021,33.65,23,8.5,33.9,35.5,9.2,47,28.3,21.5,30.05
28/12/2022,22,7.58,2,27.15,27.9,4.7,38,17.45,10.1,22.9
28/12/2023,23.75,16.1,1.3,27.1,18.35,4.9,32.7,18.55,10.8,27.6
29/01/2021,26.8,9.87,3.8,30.5,16.85,3.7,33,23.45,14.6,16.9
29/03/2021,33,11.75,3.4,40,18.9,5.1,38.8,28.25,21.4,19.2
29/03/2022,32.35,20.1,11.8,32,37.5,10.6,45,32,21.65,32.3
29/03/2023,24.4,8.69,1.8,29,18.9,4.6,33,18.3,10.8,25.35
29/04/2021,34.65,10.8,5.2,40.8,27.45,5.3,36,30.35,27.4,23.9
29/04/2022,32.7,15.3,7.3,27.75,30,9,41.5,29.8,16.3,27.7
29/05/2023,25.15,13,1.9,28,20.25,5,38.1,18.75,11.7,27.7
29/06/2021,36.45,14.15,4.4,53.9,30.5,5,44,43.45,28.5,31
29/06/2022,24.2,9.98,4.4,26.85,32,7.2,43.9,24.7,14,22.6
29/06/2023,21.9,14,2.8,29.9,21,5.6,34.2,20.3,12.6,29.55
29/07/2021,34.15,13.15,3.7,33.9,26,4.1,36.8,28.4,27.1,29.3
29/07/2022,24.6,11.2,4.4,27.2,30,7.3,38,25.65,14.65,24.7
29/08/2022,24.55,12.75,4.4,27.9,30.95,7.8,38.5,23.4,15.45,24.85
29/08/2023,22.05,16.5,2.7,31.25,25,5.9,30,18.25,12.25,31.75
29/09/2021,31.35,16.3,7.8,30.4,23.5,9.1,46.4,27.8,26,25.8
29/09/2022,22,9.8,3.5,22.6,36.75,7.7,35,19.8,12.4,19.7
29/09/2023,21.85,17.35,2.2,30.05,17.95,5.3,30,18.5,11.1,30.65
29/10/2021,33,17.5,7.4,31.5,22.5,10.1,41,28.5,27.95,26.6
29/11/2021,34.15,26.95,7.8,34.25,28.35,10.1,43.9,29.8,24.1,29.9
29/11/2022,22.15,8,1.8,27.4,20.8,4.9,32.5,17.2,10.15,19.75
29/11/2023,22.05,15.6,1.4,29.4,18.1,5.1,30.4,17.85,10.85,27.8
29/12/2021,33.8,24,8.4,34.15,34.2,9.1,47,28.3,21.5,29.5
29/12/2022,22,7.5,2,27,27,4.6,38,17.4,9.9,22.35
29/12/2023,23.9,16.05,1.3,27.1,18.35,4.8,35.9,18.65,10.8,27.95
30/01/2023,25.4,8.46,2.2,29.75,26,5.3,34.2,19.25,10.9,25.85
30/03/2021,33.3,11.8,3.4,40.4,19.5,5.1,38.9,28.3,23.5,20.5
30/03/2022,32.6,19.9,10.7,32.05,37.4,10.1,45.1,32.65,21.75,32.25
30/03/2023,24.6,8.9,1.8,29,18.95,4.7,33,18.25,10.6,26
30/05/2022,31.95,13.3,6.1,27.3,34,7.9,44,28.1,15.15,22.8
30/05/2023,25.2,13.15,2,28.05,20.45,4.9,38.1,18.75,11.75,27.7
30/06/2021,35.7,13.8,4.7,52.7,30.3,4.9,44,43.35,28.7,30.6
30/06/2022,24,9.41,4.2,26.15,32,6.9,43.9,24.2,13.5,21.5
30/06/2023,22.05,14.15,2.7,29.5,21.25,5.5,34.2,20.2,12.5,29.8
30/07/2021,36.15,13.3,3.8,34.4,26.4,4.1,36.8,28.9,27.8,29.9
30/08/2021,32.15,16.8,5.1,32.3,25.5,6.4,39.9,28.4,27.5,27.9
30/08/2022,24.55,12.55,4.4,28.4,30.5,7.8,38.5,23.65,15.4,24.65
30/08/2023,22.45,17.3,2.7,32.1,25.3,5.8,30,18.4,12.25,32.5
30/09/2021,31.55,16.2,8,30.4,23.6,8.8,46.4,27.85,26.6,25.7
30/09/2022,22.2,9.8,3.5,23.2,34.2,7.5,35,20,12.45,20.6
30/10/2023,21.3,12.5,1.5,27.65,17.3,4.8,30.9,17,10.15,27
30/11/2021,33.3,27.7,7.8,33.55,27.4,10.5,40,29,23.5,28.9
30/11/2022,22.1,8.1,1.9,27.25,22,4.9,35.7,17.4,10.1,20
30/11/2023,21.95,15.4,1.4,26.3,18.2,5.1,30.4,17.8,10.8,27.5
30/12/2021,33.9,25.65,8.4,33.8,33.8,9,42.3,28.45,21.4,30.5
30/12/2022,21.9,7.5,2,27.25,27.95,4.5,38,17.1,9.95,22.5
31/01/2023,26.05,8.5,2.2,30.5,26,5.3,34.2,19.55,11,27.1
31/03/2021,33.3,11.75,3.4,40.15,20.1,5.1,37.5,28.15,25.7,21.45
31/03/2022,33.05,19.85,10.9,32.45,36.9,9.6,47.5,32.95,21.4,31.7
31/03/2023,25,9.39,1.8,29.2,18.9,4.7,36,18.25,10.75,26.2
31/05/2021,41.4,12.7,4.8,53.1,32.8,5,38.7,38,30.4,33.8
31/05/2022,31.55,13.05,6,27.9,33.2,7.8,44,27.75,14.8,22.35
31/05/2023,25.4,13,2.2,28,20.3,5,38.1,18.6,11.75,27.7
31/07/2023,22.95,15.6,3,30,21.05,5.3,31,18.85,12.6,28.95
31/08/2021,32,16.5,5,31.8,25.35,6.5,39.9,27.9,27.5,27.35
31/08/2022,24.65,12.7,4.4,28.25,30.35,7.8,38.5,23.75,15.6,24.8
31/08/2023,22.6,17.35,2.8,32.45,26,5.8,30,18.5,12.45,32.65
31/10/2022,22.4,7.63,2,24.6,37,6.3,36.6,17.7,11.45,16.15
31/10/2023,21.4,11.75,1.5,27.7,16.85,4.9,30.9,17.1,10.1,27
31/12/2021,34.5,25.5,9.2,33.9,33.7,8.9,46.5,28.9,22.3,31.5
